(Abela)(beti-maka)	$1-$2
(Hazara)(soala)	$1-$2
(Obed)(edoma)	$1-$2
(ala)(trano)	$1-$2
(alon)(drano)	$1-$2
(am)(bodin)	$1-$2
(am)(pandehanana)	$1-$2
(am)(pandriany)	$1-$2
(am)(panotrehana)	$1-$2
(am)(parany)	$1-$2
(am)(pitoerany)	$1-$2
(am)(pony)	$1-$2
(am)(pototry)	$1-$2
(an)(dalana)	$1-$2
(an)(daniny)	$1-$2
(an)(dohasaha)	$1-$2
(andriamani)(kafa)	$1-$2
(an)(idina)	$1-$2
(an)(jorony)	$1-$2
(an)(kalalahana)	$1-$2
